名称,面积,朝向,房型,租金
整租·置业城2室2厅东南,47.70,南,1室1厅1卫,800
整租·紫檀山4室2厅南/北,47.70,南,1室1厅1卫,3680
整租·招商雍和府3室2厅南/北,47.70,南,1室1厅1卫,2800
整租·光大景湖春晓1室0厅西北,47.70,南,1室1厅1卫,1600
整租·家汇生活广场1室0厅南,47.70,南,1室1厅1卫,1800
整租·长虹百荟2室1厅南,47.70,南,1室1厅1卫,2000
整租·怡丰公寓1室1厅东北,47.70,南,1室1厅1卫,1600
整租·宏远江南世家3室2厅南,47.70,南,1室1厅1卫,3800
整租·光大景湖时代城2室2厅东南,47.70,南,1室1厅1卫,2800
整租·万科中天城市花园3室2厅南,47.70,南,1室1厅1卫,3200
整租·富基·云山湖镜3室2厅南,99.00,南,3室2厅2卫,2000
整租·民盈国贸中心3室2厅东南,99.00,南,3室2厅2卫,17000
整租·万科棠樾四期1室2厅西南,99.00,南,3室2厅2卫,2500
整租·松湖碧桂园三期3室2厅南,99.00,南,3室2厅2卫,2200
整租·碧桂园天麓山一期3室1厅南/北,99.00,南,3室2厅2卫,2000
整租·融创松湖澜园3室2厅南,99.00,南,3室2厅2卫,2200
整租·嘉宏松湖里的鱼2室2厅东南,99.00,南,3室2厅2卫,3000
整租·帝威花园2室2厅南,99.00,南,3室2厅2卫,1100
整租·万科朗润园一期2室2厅北,99.00,南,3室2厅2卫,1700
整租·石竹山水园3室2厅南,99.00,南,3室2厅2卫,1600
整租·约克时代1室1厅东南,99.00,南,3室2厅2卫,3300
整租·玖颂江湾1室2厅复式西南,99.00,南,3室2厅2卫,1600
整租·卓越蔚蓝岸1室0厅南,99.00,南,3室2厅2卫,1100
整租·星城翠珑湾五期2室2厅南,99.00,南,3室2厅2卫,2800
整租·星城翠珑湾五期2室2厅北,99.00,南,3室2厅2卫,2700
整租·新世纪宜居3室2厅南,99.00,南,3室2厅2卫,3000
整租·南峰华桂园5室2厅东南,99.00,南,3室2厅2卫,6000
整租·星城翠珑湾五期2室2厅北,99.00,南,3室2厅2卫,2800
整租·翔龙天地4室2厅南,99.00,南,3室2厅2卫,4500
整租·中惠沁林山庄2室2厅南,99.00,南,3室2厅2卫,2000
整租·霖峰壹山境3室2厅南,99.00,南,3室2厅2卫,2700
整租·约克时代1室1厅东南,99.00,南,3室2厅2卫,1100
整租·三正卧龙山3室2厅南,99.00,南,3室2厅2卫,2800
整租·锦绣半山2室1厅东南,99.00,南,3室2厅2卫,2300
整租·宏远御庭山4室2厅复式南,99.00,南,3室2厅2卫,4000
整租·碧桂园中心1室0厅东南,99.00,南,3室2厅2卫,2200
整租·万科汉邦松湖半岛4室2厅东南/南,99.00,南,3室2厅2卫,3000
整租·东泰花园景华苑2室2厅南,99.00,南,3室2厅2卫,1800
整租·宏远活力康城4室2厅复式东南,99.00,南,3室2厅2卫,4500
整租·东城碧桂园1室0厅西,99.00,南,3室2厅2卫,1500
整租·光大景湖春晓3室2厅东南,112.00,南,3室2厅2卫,3500
整租·东方国际星座3室2厅西南,112.00,南,3室2厅2卫,2000
整租·金泓财富公馆3室1厅西南,112.00,南,3室2厅2卫,1980
整租·方中兰亭轩1室0厅南,112.00,南,3室2厅2卫,1400
整租·万达公馆2室2厅南,112.00,南,3室2厅2卫,3500
整租·松湖悦龙台4室2厅东南,112.00,南,3室2厅2卫,2500
整租·东海阳光1室0厅东北,112.00,南,3室2厅2卫,1500
整租·寰宇汇金中心2室1厅东,112.00,南,3室2厅2卫,2300
整租·金地格林上院3室2厅南,112.00,南,3室2厅2卫,2300
整租·北大资源御湾3室2厅北,112.00,南,3室2厅2卫,2500
整租·盈拓御江3室2厅南,112.00,南,3室2厅2卫,3500
整租·时代香海彼岸3室2厅东南,112.00,南,3室2厅2卫,2000
整租·碧桂园鼎峰城市花园3室2厅北,112.00,南,3室2厅2卫,2200
整租·时代香海彼岸2室2厅西南,112.00,南,3室2厅2卫,2300
整租·万科首铸东江之星1室0厅东南,112.00,南,3室2厅2卫,600
整租·中堂东港城1室1厅东北,112.00,南,3室2厅2卫,1000
整租·怡丰翠云轩3室1厅西,112.00,南,3室2厅2卫,3000
整租·安联尚璟4室2厅南,112.00,南,3室2厅2卫,2500
整租·万达华府1室1厅东南,112.00,南,3室2厅2卫,1500
整租·锦绣山河四期3室2厅西北,112.00,南,3室2厅2卫,8000
整租·松湖碧桂园三期3室2厅南,112.00,南,3室2厅2卫,2500
整租·汇景凯伦湾花园3室2厅南,112.00,南,3室2厅2卫,1600
整租·阳光海岸4室2厅南,112.00,南,3室2厅2卫,5000
整租·汇景盛世东方3室2厅东南,112.00,南,3室2厅2卫,2900
整租·草塘小区2室2厅南/北,112.00,南,3室2厅2卫,1000
整租·宏远江南世家1室0厅东南,112.00,南,3室2厅2卫,450
整租·森林一号5室2厅南,112.00,南,3室2厅2卫,8000
整租·时代倾城3室2厅南,112.00,南,3室2厅2卫,1800
整租·翠欣苑3室2厅南,112.00,南,3室2厅2卫,2400
整租·碧桂园ParkRoyal1室1厅南,112.00,南,3室2厅2卫,2100
整租·万科首铸.翡翠东望4室2厅南,122.00,南,4室2厅2卫,5000
整租·嘉宏锦园4室2厅东南,122.00,南,4室2厅2卫,3500
整租·万科金域华府二期1室0厅东南,122.00,南,4室2厅2卫,500
整租·万科首铸东江之星4室2厅东南,122.00,南,4室2厅2卫,6000
整租·琥珀公馆2室2厅南,122.00,南,4室2厅2卫,1900
整租·盈锋丽骏豪庭1室1厅东,122.00,南,4室2厅2卫,1200
整租·黄金花园3室2厅南/北,122.00,南,4室2厅2卫,2500
整租·卓越蔚蓝岸1室0厅南/北,122.00,南,4室2厅2卫,950
整租·卓越中寰1室0厅东南,122.00,南,4室2厅2卫,1500
整租·花样年江山3室2厅南,122.00,南,4室2厅2卫,2000
整租·中央财津2室1厅东南,122.00,南,4室2厅2卫,2000
整租·恒大御景半岛3室2厅南,122.00,南,4室2厅2卫,1600
整租·曦龙大厦2室1厅南,122.00,南,4室2厅2卫,1800
整租·保利欢乐大都汇1室1厅东南,122.00,南,4室2厅2卫,1300
整租·新世界花园3室2厅南,122.00,南,4室2厅2卫,2800
整租·中信凯旋城0室0厅南,122.00,南,4室2厅2卫,550
整租·汇景世纪双子城商务公馆1室1厅东南,122.00,南,4室2厅2卫,1800
整租·香树丽舍1室0厅南,122.00,南,4室2厅2卫,450
整租·保利生态城褐石小镇2室2厅西,122.00,南,4室2厅2卫,1600
整租·光大景湖时代城2室2厅东北,122.00,南,4室2厅2卫,2800
整租·盛世华庭2室2厅西北,122.00,南,4室2厅2卫,1600
整租·中惠沁林山庄3室2厅西北,122.00,南,4室2厅2卫,2200
整租·双御思朗广场2室2厅东南,122.00,南,4室2厅2卫,2400
整租·卓越时代广场3室1厅东,122.00,南,4室2厅2卫,3500
整租·万科首铸东江之星2室1厅东北,122.00,南,4室2厅2卫,4500
整租·金古大厦3室2厅东南,122.00,南,4室2厅2卫,1300
整租·万科金色悦府3室2厅南,122.00,南,4室2厅2卫,3500
整租·虎门万科云城1室1厅南,122.00,南,4室2厅2卫,1500
整租·鼎峰悦境2室2厅南,122.00,南,4室2厅2卫,3500
整租·碧桂园森林里3室2厅南,122.00,南,4室2厅2卫,2600
整租·碧桂园城央壹品3室2厅南,106.00,南,3室2厅2卫,2500
整租·中惠沁林山庄5室2厅东南/南,106.00,南,3室2厅2卫,4000
整租·第一国际3室2厅东南,106.00,南,3室2厅2卫,4500
整租·春晖国际城2室2厅东南,106.00,南,3室2厅2卫,2200
整租·龙湖·金地天曜城3室2厅南,106.00,南,3室2厅2卫,1800
整租·中信凯旋城4室2厅东南,106.00,南,3室2厅2卫,4100
整租·保利锦城一期3室2厅南,106.00,南,3室2厅2卫,2500
整租·班芙春天3室2厅南,106.00,南,3室2厅2卫,1500
整租·漾城1室0厅北,106.00,南,3室2厅2卫,1700
整租·卓越蔚蓝城邦3室2厅东南/南,106.00,南,3室2厅2卫,2380
整租·旺南世贸大厦1室1厅东,106.00,南,3室2厅2卫,1500
整租·长虹百荟3室2厅东南,106.00,南,3室2厅2卫,2000
整租·正中峰璟湾2室1厅南,106.00,南,3室2厅2卫,2500
整租·万科金地·天空之城3室2厅西南,106.00,南,3室2厅2卫,2800
整租·金美花园2室2厅北,106.00,南,3室2厅2卫,1450
整租·兴怡居3室2厅南,106.00,南,3室2厅2卫,2600
整租·绿地商业广场3室1厅南,106.00,南,3室2厅2卫,2700
整租·家汇生活广场1室1厅北,106.00,南,3室2厅2卫,1400
整租·恒大御景半岛2室2厅西南,106.00,南,3室2厅2卫,1700
整租·G1蜂汇1室1厅东,106.00,南,3室2厅2卫,1800
整租·长城世家4室2厅东南,106.00,南,3室2厅2卫,5300
整租·银湖山庄五期6室2厅东南,106.00,南,3室2厅2卫,9500
整租·葵花里1室1厅南,106.00,南,3室2厅2卫,1000
整租·御花苑3室2厅东南,106.00,南,3室2厅2卫,4300
整租·东方国际星座1室1厅西南,106.00,南,3室2厅2卫,1500
整租·佳兆业中央豪门1室1厅南,106.00,南,3室2厅2卫,1600
整租·寰宇汇金中心2室1厅东南,106.00,南,3室2厅2卫,2400
整租·金田花园3室2厅东南,106.00,南,3室2厅2卫,2500
整租·和昌·众筑中央园著3室2厅南,106.00,南,3室2厅2卫,2800
整租·丰泰橡树溪谷2室2厅南,106.00,南,3室2厅2卫,1800
整租·江滨花园四期3室2厅北,86.00,南,3室2厅2卫,1500
整租·虎门碧桂园一期2室1厅西,86.00,南,3室2厅2卫,1700
整租·松湖花园4室2厅南,86.00,南,3室2厅2卫,6000
整租·理想07691室1厅西,86.00,南,3室2厅2卫,1000
整租·礼顿金御海湾3室2厅东南,86.00,南,3室2厅2卫,1800
整租·月荷居3室2厅东南,86.00,南,3室2厅2卫,5000
整租·绿地商业广场2室1厅北,86.00,南,3室2厅2卫,1300
整租·御景花园2室2厅南,86.00,南,3室2厅2卫,1200
整租·安联尚璟3室2厅东南,86.00,南,3室2厅2卫,2200
整租·光大景湖花园6室3厅南,86.00,南,3室2厅2卫,16000
整租·中惠沁林山庄3室2厅东南,86.00,南,3室2厅2卫,2800
整租·和光尘樾2室1厅复式东南/南,86.00,南,3室2厅2卫,1500
整租·万科金域华府二期4室2厅南/北,86.00,南,3室2厅2卫,4700
整租·光大锦绣山河五期4室1厅南,86.00,南,3室2厅2卫,5500
整租·黄旗山1号4室1厅南,86.00,南,3室2厅2卫,6500
整租·碧桂园时代城3室2厅东南,86.00,南,3室2厅2卫,2500
整租·卓越华堂时光2室2厅南,86.00,南,3室2厅2卫,2200
整租·卓越蔚蓝岸3室2厅南,86.00,南,3室2厅2卫,1800
整租·碧桂园豪庭一期3室2厅南,86.00,南,3室2厅2卫,1800
整租·永安街3室1厅东南,86.00,南,3室2厅2卫,13000
整租·锦绣山河二期4室2厅东南,86.00,南,3室2厅2卫,6000
整租·德洲丹缇轩5室3厅南/北,86.00,南,3室2厅2卫,2000
整租·永安街1室1厅东南,86.00,南,3室2厅2卫,17000
整租·浙商大厦3室1厅东南,86.00,南,3室2厅2卫,10000
整租·松湖碧桂园·天钻4室2厅南/北,86.00,南,3室2厅2卫,3000
整租·松湖碧桂园一期3室2厅东南,86.00,南,3室2厅2卫,2500
整租·时代倾城2室1厅南,86.00,南,3室2厅2卫,1500
整租·万科翡丽山5室2厅南/北,86.00,南,3室2厅2卫,6500
整租·龙光君御华府3室2厅南,86.00,南,3室2厅2卫,2300
整租·时富花园3室2厅东南,86.00,南,3室2厅2卫,2300
整租·碧桂园澜山4室2厅南,131.98,南,4室2厅2卫,3300
整租·松湖碧桂园·天钻4室2厅南,131.98,南,4室2厅2卫,2600
整租·爱都花园2室2厅东南/南,131.98,南,4室2厅2卫,1300
整租·时代倾城2室1厅复式东南,131.98,南,4室2厅2卫,1400
整租·展基广场3室2厅东南,131.98,南,4室2厅2卫,1500
整租·龙湖·金地天曜城3室2厅南/北,131.98,南,4室2厅2卫,2000
整租·华侨城云麓台3室2厅东南,131.98,南,4室2厅2卫,2200
整租·中信红树山3室2厅北,131.98,南,4室2厅2卫,2500
整租·汇星商业中心1室1厅南,131.98,南,4室2厅2卫,1000
整租·寰宇汇金中心2室1厅南,131.98,南,4室2厅2卫,12350
整租·松湖碧桂园三期4室2厅西南,131.98,南,4室2厅2卫,4000
整租·旗峰楼2室2厅东,131.98,南,4室2厅2卫,1100
整租·鼎峰尚境北园5室1厅南,131.98,南,4室2厅2卫,2500
整租·曼克顿酒店公寓1室1厅东,131.98,南,4室2厅2卫,800
整租·浙商大厦4室1厅东南,131.98,南,4室2厅2卫,20000
整租·曼克顿酒店公寓1室1厅复式东南,131.98,南,4室2厅2卫,800
整租·天安数码城2室1厅东北,131.98,南,4室2厅2卫,13494
整租·永业楼3室1厅东南/南/北,131.98,南,4室2厅2卫,900
整租·融创云玥臺3室1厅南,131.98,南,4室2厅2卫,2000
整租·海德骏园3室2厅南/北,131.98,南,4室2厅2卫,1900
整租·虎门印象3室2厅南/北,131.98,南,4室2厅2卫,1000
整租·松湖碧桂园三期4室2厅东南,131.98,南,4室2厅2卫,2500
整租·建兴大厦3室2厅东南,131.98,南,4室2厅2卫,1200
整租·碧水云天II中央公馆3室2厅南/北,131.98,南,4室2厅2卫,3000
整租·怡丰君逸名轩3室2厅北,131.98,南,4室2厅2卫,2800
整租·万盛花园3室2厅南,131.98,南,4室2厅2卫,1200
整租·沿海丽水佳园5室2厅南,131.98,南,4室2厅2卫,4500
整租·尚书银座2室2厅东南,131.98,南,4室2厅2卫,2200
整租·三正公园里3室2厅南,131.98,南,4室2厅2卫,2500
整租·世纪城国际公馆一期4室2厅南,131.98,南,4室2厅2卫,9000
整租·长安万科中心1室0厅东南,300.00,东南,1室0厅0卫,15600
整租·莲花苑3室2厅北,300.00,东南,1室0厅0卫,3800
整租·莲花苑5室2厅复式东南,300.00,东南,1室0厅0卫,3800
整租·富兴苑1室1厅东/东南,300.00,东南,1室0厅0卫,1300
整租·龙光江南大境3室2厅东南,300.00,东南,1室0厅0卫,3300
整租·富兴苑4室2厅南,300.00,东南,1室0厅0卫,1800
整租·长安花园2室2厅北,300.00,东南,1室0厅0卫,2500
整租·龙光江南大境3室2厅东北,300.00,东南,1室0厅0卫,4200
整租·万象府4室2厅南,300.00,东南,1室0厅0卫,6000
整租·万象府4室2厅西南,300.00,东南,1室0厅0卫,6000
整租·石竹新花园3室2厅南,300.00,东南,1室0厅0卫,2500
整租·石竹新花园3室2厅西北,300.00,东南,1室0厅0卫,2200
整租·中信新天地2室2厅西北,300.00,东南,1室0厅0卫,2100
整租·中信新天地1室0厅西南,300.00,东南,1室0厅0卫,1200
整租·石竹新花园3室1厅东南,300.00,东南,1室0厅0卫,2300
整租·融创玖玺台3室2厅西南,300.00,东南,1室0厅0卫,1500
整租·金域中央四期3室2厅南,300.00,东南,1室0厅0卫,3000
整租·丰盛名苑3室2厅东南,300.00,东南,1室0厅0卫,2400
整租·百悦尚城三期恒大御湖3室2厅东南,300.00,东南,1室0厅0卫,2900
整租·中证·云庭1室3厅南,300.00,东南,1室0厅0卫,2700
整租·尚品居3室2厅东南/南,300.00,东南,1室0厅0卫,2800
整租·恒大御景1室0厅东南,300.00,东南,1室0厅0卫,1700
整租·光大景湖春晓5室2厅东/东南/北,300.00,东南,1室0厅0卫,3500
整租·新中银·金色华庭3室2厅东南,300.00,东南,1室0厅0卫,2000
整租·新中银·金色华庭2室1厅西南,300.00,东南,1室0厅0卫,2600
整租·光大景湖时代城3室2厅南,300.00,东南,1室0厅0卫,3000
整租·新中银·金色华庭3室2厅东北,300.00,东南,1室0厅0卫,3200
整租·金地格林小城3室2厅南/北,300.00,东南,1室0厅0卫,2800
整租·君珆花园3室2厅南,300.00,东南,1室0厅0卫,3200
整租·金地格林小城3室2厅东南/南,300.00,东南,1室0厅0卫,2800
整租·碧桂园天誉3室2厅南,125.00,南,3室2厅2卫,2900
整租·万科中天城市花园3室2厅南,125.00,南,3室2厅2卫,3000
整租·星城翠珑湾四期2室1厅复式东南,125.00,南,3室2厅2卫,2600
整租·富盈四季华庭2室2厅南,125.00,南,3室2厅2卫,1600
整租·G1蜂汇1室1厅东南/西南,125.00,南,3室2厅2卫,1700
整租·长城世家4室2厅东南,125.00,南,3室2厅2卫,6500
整租·和昌·众筑中央松湖3室2厅南,125.00,南,3室2厅2卫,2400
整租·新世纪领居D区2室2厅北,125.00,南,3室2厅2卫,2000
整租·丰泰东海城堡3室2厅南,125.00,南,3室2厅2卫,2300
整租·卓越中寰1室1厅东,125.00,南,3室2厅2卫,1700
整租·万科中天城市花园3室2厅东南,125.00,南,3室2厅2卫,2800
整租·恒大翡翠华庭2室1厅复式西南,125.00,南,3室2厅2卫,1800
整租·经贸中心4室2厅西南,125.00,南,3室2厅2卫,2800
整租·虎门·君悦东方3室2厅东南,125.00,南,3室2厅2卫,3300
整租·石竹花园2室2厅东北,125.00,南,3室2厅2卫,2000
整租·奥园观澜誉峰3室2厅西南,125.00,南,3室2厅2卫,4000
整租·万科金色城市2室2厅南,125.00,南,3室2厅2卫,2400
整租·长安万科中心1室0厅北,125.00,南,3室2厅2卫,12000
整租·卓越中寰4室2厅南,125.00,南,3室2厅2卫,5000
整租·恒大滨江左岸2室2厅南,125.00,南,3室2厅2卫,2000
整租·天悦家园3室2厅东南,125.00,南,3室2厅2卫,2800
整租·万象府2室2厅南,125.00,南,3室2厅2卫,5000
整租·常乐广场2室1厅南,125.00,南,3室2厅2卫,1500
整租·万科中央公园一期4室2厅西南,125.00,南,3室2厅2卫,3800
整租·保利红珊瑚花园3室2厅南,125.00,南,3室2厅2卫,3500
整租·世纪康城2室2厅西南,125.00,南,3室2厅2卫,1500
整租·万科皇马郦宫4室2厅南,125.00,南,3室2厅2卫,6000
整租·碧桂园莞佳·云麓半山2室1厅南,125.00,南,3室2厅2卫,1500
整租·万象府4室2厅南,125.00,南,3室2厅2卫,5500
整租·美域公馆2室1厅南,125.00,南,3室2厅2卫,1700
整租·湖景122室1厅复式东南,32.00,东南,2室1厅1卫,1800
整租·汇景豪庭3室2厅南,32.00,东南,2室1厅1卫,2600
整租·中海松湖云锦4室2厅东南,32.00,东南,2室1厅1卫,4500
整租·佳兆业中央豪门1室1厅南,32.00,东南,2室1厅1卫,1800
整租·都市华府3室1厅东南,32.00,东南,2室1厅1卫,2600
整租·金地格林上院3室2厅南,32.00,东南,2室1厅1卫,2800
整租·悦莱商住小区1室0厅东南,32.00,东南,2室1厅1卫,900
整租·香榭丽2室1厅南,32.00,东南,2室1厅1卫,1700
整租·万科金域广场2室2厅南,32.00,东南,2室1厅1卫,1800
整租·曼克顿酒店公寓1室1厅东,32.00,东南,2室1厅1卫,1500
整租·振业松湖雅苑3室2厅南,32.00,东南,2室1厅1卫,2500
整租·中信凯旋公馆4室2厅东南,32.00,东南,2室1厅1卫,4500
整租·凤雅颂花园4室2厅东南,32.00,东南,2室1厅1卫,3000
整租·三正世纪新城1室1厅南,32.00,东南,2室1厅1卫,900
整租·江景华庭3室2厅南/北,32.00,东南,2室1厅1卫,3000
整租·汇商花苑2室2厅南/北,32.00,东南,2室1厅1卫,2000
整租·曼克顿酒店公寓1室1厅东,32.00,东南,2室1厅1卫,900
整租·嘉辉豪庭3室2厅北/东北,32.00,东南,2室1厅1卫,2200
整租·新世纪颐和居1室1厅东南,32.00,东南,2室1厅1卫,1200
整租·中惠沁林山庄1室0厅东北,32.00,东南,2室1厅1卫,900
整租·星城翠珑湾四期2室2厅北,32.00,东南,2室1厅1卫,2400
整租·滨江花园3室2厅南/北,32.00,东南,2室1厅1卫,1700
整租·卓越维港4室2厅东南,32.00,东南,2室1厅1卫,4500
整租·汉唐蜜园2室1厅东南,32.00,东南,2室1厅1卫,1800
整租·万科金域松湖花园一期3室2厅南,32.00,东南,2室1厅1卫,3000
整租·怡和花园3室2厅南,32.00,东南,2室1厅1卫,2000
整租·保利格外松湖4室2厅南/北,32.00,东南,2室1厅1卫,2600
整租·聚豪名轩1室1厅北,32.00,东南,2室1厅1卫,1500
整租·虎门万科云城3室2厅南,32.00,东南,2室1厅1卫,3000
整租·碧桂园·万象松湖2室1厅东北,32.00,东南,2室1厅1卫,2400
整租·香港街1室0厅南,38.00,南,1室0厅1卫,1200
整租·万科金域缇香3室2厅南,38.00,南,1室0厅1卫,2000
整租·恒大江湾3室2厅南,38.00,南,1室0厅1卫,2000
整租·万科城市之光3室2厅南,38.00,南,1室0厅1卫,2800
整租·阳光城湖山悦4室2厅南,38.00,南,1室0厅1卫,3800
